craft_id,output_name,output_amount,req_labor,materials
4317,Light Shield Frame,× 1,200,"[{""name"": ""Yew Hardwood"", ""amount"": ""3""}, {""name"": ""Log"", ""amount"": ""1""}]"
4316,Springy Steel Fishing Pole Frame,× 1,150,"[{""name"": ""Grand Fig"", ""amount"": ""1""}]"
4315,Vintage Rod,× 1,300,"[{""name"": ""Grand Fig"", ""amount"": ""3""}, {""name"": ""Juniper Hardwood"", ""amount"": ""1""}, {""name"": ""Orange Tree Hardwood"", ""amount"": ""1""}]"
4314,Delicate Rod,× 1,250,"[{""name"": ""Grand Lemon"", ""amount"": ""3""}, {""name"": ""Cork Hardwood"", ""amount"": ""1""}]"
4313,Rough Rod,× 1,200,"[{""name"": ""Grand Grape"", ""amount"": ""3""}, {""name"": ""Log"", ""amount"": ""1""}]"
4312,Crude Rod,× 1,150,"[{""name"": ""Grand Bay Leaf"", ""amount"": ""1""}]"
4311,Sturdy Bow Frame,× 1,300,"[{""name"": ""Grand Lemon"", ""amount"": ""3""}, {""name"": ""Grand Ginkgo Leaf"", ""amount"": ""1""}, {""name"": ""Grand Cherry"", ""amount"": ""1""}]"
4310,Smooth Bow Frame,× 1,250,"[{""name"": ""Grand Grape"", ""amount"": ""3""}, {""name"": ""Grand Olive"", ""amount"": ""1""}]"
4309,Straight Bow Frame,× 1,200,"[{""name"": ""Grand Bay Leaf"", ""amount"": ""3""}, {""name"": ""Log"", ""amount"": ""1""}]"
4308,Gilt Fishing Pole Frame,× 1,150,"[{""name"": ""Avocado Tree Hardwood"", ""amount"": ""1""}]"
4307,Sturdy Sack,× 1,300,"[{""name"": ""Grand Grape"", ""amount"": ""3""}, {""name"": ""Maple Hardwood"", ""amount"": ""1""}, {""name"": ""Pine Hardwood"", ""amount"": ""1""}]"
4306,Smooth Sack,× 1,250,"[{""name"": ""Grand Bay Leaf"", ""amount"": ""3""}, {""name"": ""Aspen Hardwood"", ""amount"": ""1""}]"
4305,Straight Sack,× 1,200,"[{""name"": ""Avocado Tree Hardwood"", ""amount"": ""3""}, {""name"": ""Log"", ""amount"": ""1""}]"
4304,Crude Sack,× 1,150,"[{""name"": ""Yew Hardwood"", ""amount"": ""1""}]"
4303,Solid Handle,× 1,300,"[{""name"": ""Avocado Tree Hardwood"", ""amount"": ""3""}, {""name"": ""Cedar Hardwood"", ""amount"": ""1""}, {""name"": ""Ebony Hardwood"", ""amount"": ""1""}]"
4302,Hard Handle,× 1,250,"[{""name"": ""Yew Hardwood"", ""amount"": ""3""}, {""name"": ""Hornbeam Hardwood"", ""amount"": ""1""}]"
4301,Light Handle,× 1,200,"[{""name"": ""Grand Fig"", ""amount"": ""3""}, {""name"": ""Log"", ""amount"": ""1""}]"
4300,Crude Handle,× 1,150,"[{""name"": ""Grand Lemon"", ""amount"": ""1""}]"
4299,Rainbow Polish,× 1,60,"[{""name"": ""Dragon Essence Stabilizer"", ""amount"": ""3""}, {""name"": ""Turmeric"", ""amount"": ""50""}, {""name"": ""Cactus"", ""amount"": ""50""}, {""name"": ""Sparkling Shell Dust"", ""amount"": ""10""}, {""name"": ""Beechnut"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""8""}]"
4298,Non-Stick Polish,× 1,45,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""9""}, {""name"": ""Chili Pepper"", ""amount"": ""40""}, {""name"": ""Rosemary"", ""amount"": ""40""}, {""name"": ""Pearl"", ""amount"": ""20""}, {""name"": ""Blueberry"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""4""}]"
4297,Rough Polish,× 1,30,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""5""}, {""name"": ""Lotus"", ""amount"": ""30""}, {""name"": ""Oats"", ""amount"": ""30""}, {""name"": ""Antler Coral"", ""amount"": ""20""}, {""name"": ""Coin"", ""amount"": ""2""}]"
4296,Opaque Polish,× 1,15,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""3""}, {""name"": ""Azalea"", ""amount"": ""20""}, {""name"": ""Narcissus"", ""amount"": ""20""}, {""name"": ""Coin"", ""amount"": ""1""}]"
4295,Deeply Colored Oil,× 1,60,"[{""name"": ""Dragon Essence Stabilizer"", ""amount"": ""3""}, {""name"": ""Quinoa"", ""amount"": ""50""}, {""name"": ""Cultivated Ginseng"", ""amount"": ""50""}, {""name"": ""Sparkling Shell Dust"", ""amount"": ""10""}, {""name"": ""Coconut"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""8""}]"
4294,Emulsified Oil,× 1,45,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""9""}, {""name"": ""Bean"", ""amount"": ""40""}, {""name"": ""Rye"", ""amount"": ""40""}, {""name"": ""Pearl"", ""amount"": ""20""}, {""name"": ""Vanilla"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""4""}]"
4293,Viscous Glossy Oil,× 1,30,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""5""}, {""name"": ""Peanut"", ""amount"": ""30""}, {""name"": ""Wheat"", ""amount"": ""30""}, {""name"": ""Red Coral"", ""amount"": ""20""}, {""name"": ""Coin"", ""amount"": ""2""}]"
4292,Small Seed Oil,× 1,15,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""3""}, {""name"": ""Rice"", ""amount"": ""20""}, {""name"": ""Corn"", ""amount"": ""20""}, {""name"": ""Coin"", ""amount"": ""1""}]"
4291,Scented Petal Pigment,× 1,60,"[{""name"": ""Dragon Essence Stabilizer"", ""amount"": ""3""}, {""name"": ""Poppy"", ""amount"": ""50""}, {""name"": ""Saffron"", ""amount"": ""50""}, {""name"": ""Sparkling Shell Dust"", ""amount"": ""10""}, {""name"": ""Chestnut"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""8""}]"
4290,Soft Stem Pigment,× 1,45,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""9""}, {""name"": ""Cactus"", ""amount"": ""40""}, {""name"": ""Mint"", ""amount"": ""40""}, {""name"": ""Pearl"", ""amount"": ""20""}, {""name"": ""Pepper"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""4""}]"
4289,Small Leaf Pigment,× 1,30,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""5""}, {""name"": ""Cornflower"", ""amount"": ""30""}, {""name"": ""Lily"", ""amount"": ""30""}, {""name"": ""Green Coral"", ""amount"": ""20""}, {""name"": ""Coin"", ""amount"": ""2""}]"
4288,Small Root Pigment,× 1,15,"[{""name"": ""Charcoal Stabilizer"", ""amount"": ""3""}, {""name"": ""Clover"", ""amount"": ""20""}, {""name"": ""Rose"", ""amount"": ""20""}, {""name"": ""Coin"", ""amount"": ""1""}]"
4287,,× 1,300,"[{""name"": ""Sturdy Ingot"", ""amount"": ""4""}, {""name"": ""Concentrated Metal Flux"", ""amount"": ""1""}, {""name"": ""Rainbow Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4286,,× 1,300,"[{""name"": ""Sturdy Ingot"", ""amount"": ""8""}, {""name"": ""Concentrated Metal Flux"", ""amount"": ""4""}, {""name"": ""Rainbow Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4285,,× 1,300,"[{""name"": ""Sturdy Ingot"", ""amount"": ""1""}, {""name"": ""Concentrated Metal Flux"", ""amount"": ""1""}, {""name"": ""Rainbow Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4284,,× 1,300,"[{""name"": ""Sturdy Ingot"", ""amount"": ""4""}, {""name"": ""Concentrated Metal Flux"", ""amount"": ""1""}, {""name"": ""Rainbow Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4283,,× 1,300,"[{""name"": ""Sturdy Ingot"", ""amount"": ""1""}, {""name"": ""Concentrated Metal Flux"", ""amount"": ""1""}, {""name"": ""Rainbow Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4282,,× 1,300,"[{""name"": ""Sturdy Ingot"", ""amount"": ""9""}, {""name"": ""Concentrated Metal Flux"", ""amount"": ""6""}, {""name"": ""Rainbow Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4281,,× 1,300,"[{""name"": ""Sturdy Ingot"", ""amount"": ""5""}, {""name"": ""Concentrated Metal Flux"", ""amount"": ""3""}, {""name"": ""Rainbow Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4280,,× 1,250,"[{""name"": ""Sturdy Ingot"", ""amount"": ""3""}, {""name"": ""Purified Metal Flux"", ""amount"": ""1""}, {""name"": ""Non-Stick Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4279,,× 1,250,"[{""name"": ""Sturdy Ingot"", ""amount"": ""3""}, {""name"": ""Purified Metal Flux"", ""amount"": ""5""}, {""name"": ""Non-Stick Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4278,,× 1,250,"[{""name"": ""Sturdy Ingot"", ""amount"": ""1""}, {""name"": ""Purified Metal Flux"", ""amount"": ""1""}, {""name"": ""Non-Stick Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4277,,× 1,250,"[{""name"": ""Sturdy Ingot"", ""amount"": ""3""}, {""name"": ""Purified Metal Flux"", ""amount"": ""1""}, {""name"": ""Non-Stick Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4276,,× 1,250,"[{""name"": ""Sturdy Ingot"", ""amount"": ""1""}, {""name"": ""Purified Metal Flux"", ""amount"": ""1""}, {""name"": ""Non-Stick Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4275,,× 1,250,"[{""name"": ""Sturdy Ingot"", ""amount"": ""5""}, {""name"": ""Purified Metal Flux"", ""amount"": ""6""}, {""name"": ""Non-Stick Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4274,,× 1,250,"[{""name"": ""Sturdy Ingot"", ""amount"": ""3""}, {""name"": ""Purified Metal Flux"", ""amount"": ""3""}, {""name"": ""Non-Stick Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4273,,× 1,200,"[{""name"": ""Sturdy Ingot"", ""amount"": ""2""}, {""name"": ""Diluted Metal Flux"", ""amount"": ""1""}, {""name"": ""Rough Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4272,,× 1,200,"[{""name"": ""Sturdy Ingot"", ""amount"": ""3""}, {""name"": ""Diluted Metal Flux"", ""amount"": ""4""}, {""name"": ""Rough Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4271,,× 1,200,"[{""name"": ""Sturdy Ingot"", ""amount"": ""1""}, {""name"": ""Diluted Metal Flux"", ""amount"": ""1""}, {""name"": ""Rough Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4270,,× 1,200,"[{""name"": ""Sturdy Ingot"", ""amount"": ""2""}, {""name"": ""Diluted Metal Flux"", ""amount"": ""1""}, {""name"": ""Rough Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4269,,× 1,200,"[{""name"": ""Sturdy Ingot"", ""amount"": ""1""}, {""name"": ""Diluted Metal Flux"", ""amount"": ""1""}, {""name"": ""Rough Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4268,,× 1,200,"[{""name"": ""Sturdy Ingot"", ""amount"": ""3""}, {""name"": ""Diluted Metal Flux"", ""amount"": ""6""}, {""name"": ""Rough Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4267,,× 1,200,"[{""name"": ""Sturdy Ingot"", ""amount"": ""2""}, {""name"": ""Diluted Metal Flux"", ""amount"": ""2""}, {""name"": ""Rough Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4266,,× 1,150,"[{""name"": ""Iron Ingot"", ""amount"": ""2""}, {""name"": ""Opaque Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4265,,× 1,150,"[{""name"": ""Iron Ingot"", ""amount"": ""6""}, {""name"": ""Opaque Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4264,,× 1,150,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}, {""name"": ""Opaque Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4263,,× 1,150,"[{""name"": ""Iron Ingot"", ""amount"": ""2""}, {""name"": ""Opaque Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4262,,× 1,150,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}, {""name"": ""Opaque Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4261,,× 1,150,"[{""name"": ""Iron Ingot"", ""amount"": ""6""}, {""name"": ""Opaque Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4260,,× 1,150,"[{""name"": ""Iron Ingot"", ""amount"": ""3""}, {""name"": ""Opaque Polish"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4259,,× 1,100,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}]"
4258,,× 1,100,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}]"
4257,,× 1,100,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}]"
4256,,× 1,100,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}]"
4255,,× 1,100,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}]"
4254,,× 1,100,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}]"
4253,,× 1,100,"[{""name"": ""Iron Ingot"", ""amount"": ""1""}]"
4252,,× 1,300,"[{""name"": ""Leather"", ""amount"": ""3""}, {""name"": ""Concentrated Leather Polish"", ""amount"": ""3""}, {""name"": ""Deeply Colored Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4251,,× 1,300,"[{""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Concentrated Leather Polish"", ""amount"": ""7""}, {""name"": ""Deeply Colored Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4250,,× 1,300,"[{""name"": ""Leather"", ""amount"": ""2""}, {""name"": ""Concentrated Leather Polish"", ""amount"": ""1""}, {""name"": ""Deeply Colored Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4249,,× 1,300,"[{""name"": ""Leather"", ""amount"": ""3""}, {""name"": ""Concentrated Leather Polish"", ""amount"": ""3""}, {""name"": ""Deeply Colored Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4248,,× 1,300,"[{""name"": ""Leather"", ""amount"": ""2""}, {""name"": ""Concentrated Leather Polish"", ""amount"": ""1""}, {""name"": ""Deeply Colored Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4247,,× 1,300,"[{""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Concentrated Leather Polish"", ""amount"": ""9""}, {""name"": ""Deeply Colored Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4246,,× 1,300,"[{""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Concentrated Leather Polish"", ""amount"": ""5""}, {""name"": ""Deeply Colored Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4245,,× 1,250,"[{""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Purified Leather Polish"", ""amount"": ""2""}, {""name"": ""Emulsified Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4244,,× 1,250,"[{""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Purified Leather Polish"", ""amount"": ""6""}, {""name"": ""Emulsified Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4243,,× 1,250,"[{""name"": ""Leather"", ""amount"": ""1""}, {""name"": ""Purified Leather Polish"", ""amount"": ""1""}, {""name"": ""Emulsified Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4242,,× 1,250,"[{""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Purified Leather Polish"", ""amount"": ""2""}, {""name"": ""Emulsified Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4241,,× 1,250,"[{""name"": ""Leather"", ""amount"": ""1""}, {""name"": ""Purified Leather Polish"", ""amount"": ""1""}, {""name"": ""Emulsified Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4240,,× 1,250,"[{""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Purified Leather Polish"", ""amount"": ""8""}, {""name"": ""Emulsified Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4239,,× 1,250,"[{""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Purified Leather Polish"", ""amount"": ""4""}, {""name"": ""Emulsified Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4238,,× 1,200,"[{""name"": ""Leather"", ""amount"": ""3""}, {""name"": ""Diluted Leather Polish"", ""amount"": ""2""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4237,,× 1,200,"[{""name"": ""Leather"", ""amount"": ""3""}, {""name"": ""Diluted Leather Polish"", ""amount"": ""6""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4236,,× 1,200,"[{""name"": ""Leather"", ""amount"": ""1""}, {""name"": ""Diluted Leather Polish"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4235,,× 1,200,"[{""name"": ""Leather"", ""amount"": ""3""}, {""name"": ""Diluted Leather Polish"", ""amount"": ""2""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4234,,× 1,200,"[{""name"": ""Leather"", ""amount"": ""1""}, {""name"": ""Diluted Leather Polish"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4233,,× 1,200,"[{""name"": ""Leather"", ""amount"": ""3""}, {""name"": ""Diluted Leather Polish"", ""amount"": ""8""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4232,,× 1,200,"[{""name"": ""Leather"", ""amount"": ""3""}, {""name"": ""Diluted Leather Polish"", ""amount"": ""4""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4231,,× 1,150,"[{""name"": ""Leather"", ""amount"": ""2""}, {""name"": ""Small Seed Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4230,,× 1,150,"[{""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Small Seed Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4229,,× 1,150,"[{""name"": ""Leather"", ""amount"": ""1""}, {""name"": ""Small Seed Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4228,,× 1,150,"[{""name"": ""Leather"", ""amount"": ""2""}, {""name"": ""Small Seed Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4227,,× 1,150,"[{""name"": ""Leather"", ""amount"": ""1""}, {""name"": ""Small Seed Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4226,,× 1,150,"[{""name"": ""Leather"", ""amount"": ""6""}, {""name"": ""Small Seed Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4225,,× 1,150,"[{""name"": ""Leather"", ""amount"": ""3""}, {""name"": ""Small Seed Oil"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4224,,× 1,100,"[{""name"": ""Leather"", ""amount"": ""1""}]"
4223,,× 1,100,"[{""name"": ""Leather"", ""amount"": ""1""}]"
4222,,× 1,100,"[{""name"": ""Leather"", ""amount"": ""1""}]"
4221,,× 1,100,"[{""name"": ""Leather"", ""amount"": ""1""}]"
4220,,× 1,100,"[{""name"": ""Leather"", ""amount"": ""1""}]"
4219,,× 1,100,"[{""name"": ""Leather"", ""amount"": ""1""}]"
4218,,× 1,100,"[{""name"": ""Leather"", ""amount"": ""1""}]"
4217,,× 1,300,"[{""name"": ""Fabric"", ""amount"": ""3""}, {""name"": ""Concentrated Fabric Finish"", ""amount"": ""2""}, {""name"": ""Scented Petal Pigment"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4216,,× 1,300,"[{""name"": ""Fabric"", ""amount"": ""8""}, {""name"": ""Concentrated Fabric Finish"", ""amount"": ""3""}, {""name"": ""Scented Petal Pigment"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4215,,× 1,300,"[{""name"": ""Fabric"", ""amount"": ""2""}, {""name"": ""Concentrated Fabric Finish"", ""amount"": ""1""}, {""name"": ""Scented Petal Pigment"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4214,,× 1,300,"[{""name"": ""Fabric"", ""amount"": ""3""}, {""name"": ""Concentrated Fabric Finish"", ""amount"": ""2""}, {""name"": ""Scented Petal Pigment"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4213,,× 1,300,"[{""name"": ""Fabric"", ""amount"": ""2""}, {""name"": ""Concentrated Fabric Finish"", ""amount"": ""1""}, {""name"": ""Scented Petal Pigment"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4212,,× 1,300,"[{""name"": ""Fabric"", ""amount"": ""9""}, {""name"": ""Concentrated Fabric Finish"", ""amount"": ""4""}, {""name"": ""Scented Petal Pigment"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4211,,× 1,300,"[{""name"": ""Fabric"", ""amount"": ""4""}, {""name"": ""Concentrated Fabric Finish"", ""amount"": ""2""}, {""name"": ""Scented Petal Pigment"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
4210,,× 1,250,"[{""name"": ""Fabric"", ""amount"": ""3""}, {""name"": ""Purified Fabric Finish"", ""amount"": ""2""}, {""name"": ""Soft Stem Pigment"", ""amount"": ""1""}, {""name"": ""Equipment Crafting Toolbox"", ""amount"": ""1""}]"
