item_name,item_id
npc c_037 4hands,17770
npc l_052 5feet,17769
npc c_037 2chest,17768
npc c_037 1head,17767
npc c_037 3legs,17766
npc l_032 4hands,17765
npc l_032 5feet,17764
npc l_032 2chest,17763
npc l_032 1head,17762
npc l_032 3legs,17761
npc l_035 4hands,17760
npc l_035 5feet,17759
npc l_035 2chest,17758
npc l_035 1head,17757
npc l_035 3legs,17756
npc c_496 1head,17755
npc l_036 5feet,17754
npc l_036 2chest,17753
npc l_036 1head,17752
npc l_036 3legs,17751
npc 영상_마법사1 4hands,17750
npc 영상_마법사1 5feet,17749
npc 영상_마법사1 2chest,17748
npc 영상_마법사1 1head,17747
npc 영상_마법사1 3legs,17746
npc c_081 3legs,17745
npc c_081 2chest,17744
npc c_035 2chest,17743
npc c_035 1head,17742
npc c_035 3legs,17741
npc m_029 4hands,17740
npc m_029 5feet,17739
npc m_029 2chest,17738
npc m_029 1head,17737
npc m_029 3legs,17736
npc 영상_전사3 4hands,17735
npc 영상_전사3 5feet,17734
npc 영상_전사3 2chest,17733
npc 영상_전사3 1head,17732
npc 영상_전사3 3legs,17731
npc 영상_전사2 4hands,17730
npc 영상_전사2 5feet,17729
npc 영상_전사2 2chest,17728
npc 영상_전사2 1head,17727
npc 영상_전사2 3legs,17726
npc 영상_전사1 4hands,17725
npc 영상_전사1 5feet,17724
npc 영상_전사1 2chest,17723
npc 영상_전사1 1head,17722
npc 영상_전사1 3legs,17721
npc 영상_대장 4hands,17720
npc 영상_대장 5feet,17719
npc 영상_대장 2chest,17718
npc 영상_대장 1head,17717
npc 영상_대장 3legs,17716
Pure Archeum Ore,17715
"Other
Lv. 1",17714
"Other
Lv. 1",17713
River Flower,17712
Shining Vein Seed,17711
Peculiar Scroll,17709
Harpoon Clipper Design,17707
Growling Yawl Design,17705
Paint,17704
Lifegiving Bird Cage,17703
Chilling Bird Cage,17702
White Arden Ghost's Anima,17701
Trapped Soul's Branch,17700
Obolus's Birdcage,17699
Fish Bladder,17698
Poison Detector,17697
Soul's Embrace Flower,17696
Talking Chicken,17695
Echo Owl,17693
Portable Phonograph,17692
Hereafter Rabbit Leather Reward,17689
Obolus's Reward,17688
Crossroads Quest Reward,17687
Fabric Pack,17686
Iron Pack,17685
Stone Pack,17684
Lumber Pack,17683
Norrick's Burning Sword,17681
Black Hereafter Rabbit Fur,17680
Purple Juice,17679
White Ewer,17678
Potable Water,17677
Violet Fruit,17676
Ewer of Juice,17675
Freedich Island Treasure Chest Key,17673
Tangy Liquor,17671
Bubble Tea Liquor,17670
Honey Liquor,17669
Fruit Liquor,17668
Sweet Bread,17667
Vegetable Bread,17666
Whole Grain Bread,17665
Hardtack,17664
Crest Ink,17663
Crest Stamp,17662
Bloody Crown,17660
Shovel,17659
Burdened Man,17658
Gentle Song of Hope,17657
Cloak of Shining Promise,17656
Watcher's Cloak,17655
Shadow Cloak,17654
Chaser's Cloak,17653
npc l_020 5feet,17649
Bloody Crown,17648
Megra's Token,17647
Donny's Letter,17646
D몬스터 - mace_1h_46_5,17645
Gray Donkey,17644
Shubert's Elixir,17643
npc 컷신 - 여선장_피묻은 6back,17642
Freezing Diamond,17641
Freezing Mirror,17640
Freezing Silver Necklace,17639
Mirror of Truth,17638
Boar Bait,17635
Bird Feed,17634
The Sword of Souls,17633
Noble's Accessory,17632
NPC Weapon Packs - 몬스터 - 한손검sword_1h_36_10,17631
Spacious Storage Chest,17630
Treasure Detector,17628
Spirit Shard,17627
Scroll: Clipper,17626
D몬스터 - 야차 현악기,17625
D몬스터 - 야차 양손창,17624
D몬스터 - 야차 한손도,17623
D몬스터 - 야차 양손지팡이,17622
Fish Bladder,17621
Broken Wooden Doll,17620
Hatching Egg,17619
npc m_020 4hands,17615
npc c_105 1head,17614
npc c_099 5feet,17613
npc l_020 1head,17612
Machinery,17610
Broken Defender's Component,17608
nu_f_hair05,17607
"Other
Lv. 1",17606
"Other
Lv. 1",17605
"Other
Lv. 1",17604
npc c_099 4hands,17603
npc c_099 3legs,17602
npc c_021 3legs,17601
npc c_021 2chest,17600
npc c_021 1head,17599
Captain's Chest,17598
Lacier's Note,17597
Ermis's Note,17596
Detection Orb,17594
Detection Orb,17593
Bloody Greenman Blowpipe,17592
Captain's Souvenir,17591
npc c_020 5feet,17590
npc c_099 2chest,17589
npc c_055_1 3legs,17588
npc c_020 2chest,17587
npc c_020 1head,17586
Humphrey's Letter,17585
Dahuta Cult Dagger,17584
Letter to Masden,17583
Achassi Stun Grenade,17544
ha_f_hair03,17543
Air Raid,17473
Militiaman's Necklace,17472
Red Poppy,17471
Competition Blade,17470
Competition Blade,17441
Ingbori's Soulstone,17440
Bloody Dagger,17434
Jesebel's Perfume Bottle,17430
Perfumed Handkerchief,17428
Requiem's Sanctuary,17419
Bitter Stone,17413
Suspicious Fertilizer,17409
Farm Worker's Clothes,17380
Bread for Sutina,17379
Kimrei's Potion,17378
Blue Skeleton Pirate's Hood,17377
Trainer's Cape,17376
Ynys Isle Pottery,17375
White Bearskin Rug,17374
Black Lace Veil,17373
Hermit's Talisman,17372
Torallin's Pipe,17371
Remembrance Flower,17370
Cursed Wooden Doll,17369
Silver Spidersilk,17368
Esean's Gift,17359
Blue Trial Fireworks,17354
Islay's Cape,17353
Red Trial Fireworks,17351
Clear Sanguine Ruby,17349
Red Chemical,17346
Pale Ruby Fragment,17341
Green Trial Fireworks,17337
Red Dye,17327
White Rose,17314
Sturdy Log,17273
Elizabeth's Silver Candlestick,17271
Enhanced Larva,17270
Eira's Introduction,17269
Delicious Shark Meat,17268
Sigurd's Introduction,17267
Stuffed Pale Razorbeak,17266
Crown Prince's Necklace,17265
Fresh Boar Meat,17264
Fresh Venison,17263
Prepared Firewood,17262
Mushroom Spore,17261
Protection Stone,17259
Blessed Powder,17258
Requiem Powder,17257
Wave Pearl,17256
Cursed Earth,17255
Farm Guard Code,17254
ha_f_hair02,17251
Dahuta Statue,17249
Sharp Needle,17247
Fugitive's Necklace,17246
Davincy's Code,17244
Mineral Fragment,17163
Old Fireworks,17162
Smooth Flint,17101
Sawshark Mugwort,17028
Teo's Entire Fortune,16753
Unseen Soul Horn,16752
Fire Orb,16750
Sealing Orb,16749
Carola's Music,16578
Wereshark Fin,16538
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Cloth (5feet),16509
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Cloth (3legs),16508
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Cloth (4hands),16507
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Cloth (1head),16506
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Leather (5feet),16505
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Leather (3legs),16504
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Leather (4hands),16503
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Leather (1head),16502
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Metal (5feet),16501
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Metal (3legs),16500
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Metal (4hands),16499
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Metal (1head),16498
Eznan Iron Ore,16497
Rare Eznan Gold Ore,16496
Quality Eznan Iron Ore,16495
Anno's Cage Key,16494
Purifying Archeum,16493
Woven Flamingo Feathers,16492
Earth Spirit,16491
Broken Pickaxe,16490
Earth Spirit,16489
Full Kit: Stone Spring Villa,16487
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Leather (2chest),16486
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Metal (2chest),16485
- NPC Cloth Packs - 시스템 : 몬스터 모델 방어형 타입 Cloth (2chest),16484
Full Kit: Rustic Slate Villa,16482
Full Kit: Stone Slate Villa,16480
Full Kit: Tudor Slate Villa,16479
Full Kit: Stone Rose Townhouse,16478
Full Kit: Tudor Rose Townhouse,16477
Full Kit: Rustic Rose Townhouse,16476
Full Kit: Tudor Spring Townhouse,16475
Full Kit: Rustic Spring Townhouse,16474
Full Kit: Stone Spring Townhouse,16473
Aison's Potion,16430
Grifter's Gauntlets,16428
Red Fruit,16427
Blue Fruit,16426
Anima Injector,16425
Metal Cylinder,16424
"The Scarlet Letter of Ezna, Vol. 3",16423
Mine Explosive,16421
Poisonous Mushroom,16420
Tuna Club,16419
Blue Graduate's Cloak,16416
The Overseer's Meal,16414
Serf's Remains,16413
Large Water Pail,16411
Doble Corona d'Oliviano,16410
Binding Arrows,16409
Damaged Pendant,16407
Dahuta Statue,16406
Sarracenia Venom Gland,16405
Mercenary Captain's Report,16404
Illegible Scroll,16403
Treeleaf Nymph Wing,16402
The Hero's History,16401
Slave Tear Weed,16399
Hento's Ashes,16398
Moore's Wedding Ring,16395
Rubia Essence,16393
Old Glider,16392
Rock Elemental Debris,16388
Trimmed Fernbrake,16386
Talik's Old Glider,16385
Concentrated Metal Flux,16384
Concentrated Fabric Finish,16383
Concentrated Leather Polish,16382
Concentrated Wood Finish,16381
Concentrated Stone Polish,16380
Purified Metal Flux,16379
Purified Fabric Finish,16378
Purified Leather Polish,16377
Purified Wood Finish,16376
Purified Stone Polish,16375
Diluted Metal Flux,16374
Diluted Fabric Finish,16373
Diluted Leather Polish,16372
Diluted Wood Finish,16371
Diluted Stone Polish,16370
Crimson Fortune Cloak,16359
Starlight Archeum Essence,16358
Moonlight Archeum Essence,16357
Sunlight Archeum Essence,16356
Starlight Archeum Crystal,16355
Moonlight Archeum Crystal,16354
Sunlight Archeum Crystal,16353
Starlight Archeum Shard,16352
Moonlight Archeum Shard,16351
Sunlight Archeum Shard,16350
Starlight Archeum Dust,16349
Moonlight Archeum Dust,16348
Sunlight Archeum Dust,16347
Cloudspun Fabric,16346
Beautifully Colored Fabric,16344
Rags,16343
Grand Cacao,16342
Cacao,16341
Cacao Sapling,16340
Avocado Sapling,16339
Banana Sapling,16338
Sequoia Sapling,16337
Cypress Sapling,16336
Larch Sapling,16335
Maple Sapling,16334
Yucca Sapling,16333
Ginkgo Sapling,16332
Breeze Wing,16331
Wind Spirit Leather,16330
Fine Leather,16328
Leather,16327
Nuri Forest Lumber,16326
Sunridge Ingot,16325
Fine Lumber,16324
Rising Star Stone,16323
Sturdy Stone,16321
dummy,16310
Eve's Hound,16308
Purifying Incense,16305
Purifying Incense,16304
Warrior's Proof,16303
Bejant Token,16302
tool_책,16300
test_chest_red001,16297
Icefang Orc's Key,16296
Castellan's Cabinet,16295
Cultivated Ginseng Seed,16294
Hypnotic Staff,16293
Tamillin's Letter,16292
Rusty Spearhead,16291
Aloe,16290
Suspicious Scroll,16289
Bloodhand Glove,16288
Bloodhand Glove,16287
Illegible Scroll,16286
Wild Ginseng Seed,16285
Clubhead Fungus,16284
Clubhead Spore,16283
Thistle Seed,16282
Engraved Lodestone,16280
Aloe Seed,16279
Sugarcane,16278
Chili Pepper Seed,16277
Chili Pepper,16276
Saffron,16273
Saffron Seed,16272
Black Pepper Seed,16271
Vanilla Seed,16270
Turmeric Seed,16269
Turmeric,16268
Nui's Tiara,16267
Jinn's Tongue Seed,16264
Last Will,16263
Scroll: Ironclad,16262
Scroll: Fire Ironclad,16261
Secret Crescent Throne Orders,16260
General Govannon's Letter,16259
Deadly Mantis Energy,16258
Glider Repair Part,16257
Rescue Glider,16256
Charlie's Letter,16255
Mercantile Cargo,16254
Alicia's Care Package,16253
Letter from Two Crowns,16252
Edosa's Glider,16251
Graduate's Red Cloak,16249
Sturdy Log,16247
fe_f_hair006,16245
Soft Carrot,16244
Honeyed Water,16243
Traveler's Old Tent,16241
Cucumber and Venison Salad,16239
Adventurer's Cauldron,16238
Scroll: Shohota's Rowboat,16236
Silver Curio Part,16235
Cobweb,16234
Firefly,16233
Honey,16232
Honeyed Yams and Pumpkin,16231
Chick,16230
Piglet,16229
Gweonid Tri-Color Vegetable Stirfy,16228
Honey Strawberry Potato Salad,16227
Lamb,16226
Dairy Calf,16225
Venison Roast,16224
Strawberry Jam,16223
Tiger Oil,16222
Goat Meat,16221
Livestock Supplement,16220
Spacious Storage Chest Design,16219
tool_양동이,16218
Meteorite,16217
Solid Log,16216
Empty Bottle,16215
Barnaby's Rabbit Statue,16213
Luxurious Bobblehead Statue,16212
Question Mark Bobblehead Statue,16211
Maid Bobblehead Statue,16210
Prisoner Bobblehead Statue,16209
Golden Bobblehead Statue,16208
Brown Bobblehead Statue,16207
Pink Bobblehead Statue,16206
Jade Bobblehead Statue,16205
Violet Bobblehead Statue,16204
Red Bobblehead Statue,16203
Green Bobblehead Statue,16202
Black Bobblehead Statue,16201
Silver Bobblehead Statue,16200
Orange Bobblehead Statue,16199
Tangerine Bobblehead Statue,16198
Blue Bobblehead Statue,16197
Astra Time Bomb,16196
Andelph Apple,16195
Boiled Pumpkin,16194
Boiled Tomato,16193
Boiled Cucumber,16192
Boiled Onion,16191
Boiled Garlic,16190
Boiled Carrot,16189
Boiled Yam,16188
Boiled Potato,16187
Boiled Fernbrake,16186
Lost Necklace,16183
Demian's Mistake,16182
Keshaar's Present,16181
Love Ring,16180
Elephant Ivory,16179
Gold Diggers' Work Song,16178
Garbash's Feed,16177
Narayana Merchant's Lost Pack,16176
Alkaran's Relic,16175
Alkaran's Stamp,16174
Alkaran's Stamp,16173
Alkaran's Broken Stamp,16172
Tiger Oil,16171
Oily Tiger Flank,16170
Insignia Stamp,16169
Greenman Compost,16164
Valentinos's Key,16159
Cursed Deepwater Seashell,16157
Useless Crystal,16156
Stolen Seafolk Tear,16155
Torus's Letter,16154
Comb,16153
Glass Orb,16152
Gold Ring,16151
Old Necklace,16150
33-Year Valencia,16149
Messy Sack,16148
Heedmar Left Tower Design,16147
Frost Giant Talisman,16146
npc l_053 2chest,16145
npc sk_ninja001_h,16144
npc sk_ninja001,16143
npc sk_swimsuit013_h,16142
npc sk_swimsuit012_h,16141
npc_sk_gene001,16140
npc c_300 2chest,16139
npc c_207 2chest,16138
npc c_206 2chest,16137
npc c_205 2chest,16136
Goblin Prison Key,16135
Precious Chain Necklace,16134
Edward's Sheet Music,16133
Halcyona Turtle Egg,16132
npc m_028 5feet,16130
npc m_030 3legs,16129
npc m_028 4hands,16128
npc m_028 2chest,16127
npc m_028 1head,16126
npc c_027_1 1head,16125
npc c_038 2chest,16124
npc l_052 4hands,16123
npc c_038 3legs,16122
npc c_081 1head,16121
npc m_026 5feet,16120
npc c_204 3legs,16119
npc m_026 4hands,16118
npc m_038 4hands,16117
npc m_038 2chest,16116
npc m_025 5feet,16115
npc m_025 3legs,16114
npc m_025 4hands,16113
npc m_025 2chest,16112
npc m_025 1head,16111
npc m_024 5feet,16110
npc m_024 3legs,16109
npc m_024 4hands,16108
npc m_024 2chest,16107
npc m_024 1head,16106
Healing Flower,16105
npc m_022 5feet,16104
npc m_022 3legs,16103
npc m_022 4hands,16102
npc m_022 2chest,16101
npc m_022 1head,16100
npc m_023 1head,16099
npc l_051_1 2chest,16098
npc l_212 5feet,16097
npc c_205 3legs,16096
npc c_096 1head,16095
npc l_030 5feet,16094
npc l_030 3legs,16093
npc l_030 4hands,16092
npc l_030 2chest,16091
npc l_030 1head,16090
npc_sk_russia001_h1,16089
npc_sk_musa001_v0104,16088
npc_sk_saint001_h,16087
npc astra_002 2chest,16086
npc astra_002 1head,16085
npc c_124 2chest,16084
npc c_040 3legs,16083
npc c_040 2chest,16082
npc c_040 4hands,16081
npc c_040 5feet,16080
npc l_028 1head,16079
npc l_028 3legs,16078
npc l_028 2chest,16077
npc l_028 4hands,16076
npc l_028 5feet,16075
npc 드워프 임시 002 1head,16074
npc 드워프 임시 002 3legs,16073
npc 드워프 임시 002 2chest,16072
npc 드워프 임시 002 4hands,16071
npc m_030 2chest,16067
sk_lucius001,16066
npc l_027 1head,16064
npc l_027 3legs,16063
npc l_027 2chest,16062
npc l_027 4hands,16061
npc l_027 5feet,16060
npc l_026 5feet,16059
npc l_026 2chest,16058
npc l_026 1head,16057
npc c_023 3legs,16056
npc c_023 1head,16055
Wereshark Tail,16054
Ocean's Favor,16053
Royal Tomb Key,16052
Strong Brick,16051
Hard Rock,16050
Aidel's Unfinished Dress,16048
Begonia,16047
Revealing Gaze,16046
Guardian's Needle,16045
Juliana's Palm Wine,16043
Poor Silver Palm,16042
Mediocre Silver Palm Date,16041
Sanddeep Coconut,16040
Scroll: Wheeled Mortar,16039
ha_m_face002,16038
Volatile Alcohol,16037
Memoria Lake Lumber,16035
Hotter Than Flame Liquor,16034
Roseran's Mechanism,16033
Vaieva's Wing,16032
Bolt's Leg Part,16031
Freedom Wing,16030
Sideros's Memory Crystal,16029
Nuian Gatehouse Design,16028
Stone Rose Mansion Design,16027
Stone Slate Mansion Design,16026
Stone Spring Mansion Design,16025
Wooden Rampart Stairs Design,16024
테스트 궤짝,16023
Snack Bread,16014
Snack Potato,16013
Eon Liquor,16012
Millenium Liquor,16011
Crimsonbreath Liquor,16010
Air Liquor,16009
Thousand Snakes Liquor,16008
Cloud Liquor,16007
Freedom's Wings Drink,16006
Clear Liquor,16005
Starsands Coral,16002
Aidel's Old Chest,16001
Organic Fertilizer,16000
Full Kit: Rustic Slate Townhouse,15999
Full Kit: Stone Slate Townhouse,15998
Full Kit: Tudor Slate Townhouse,15997
Old Flag,15996
Training Ram,15995
Training Catapult,15994
Training Ballista,15993
Training Cannon,15992
Poisoned Wild Game Meat,15991
tool_망원경,15988
Firesnarl Talisman,15987
Blue Fox Meat,15986
Stolen Mail,15984
Regrade Brazier,15983
Animal Cage Key,15982
Seafolk Tear,15981
Sallium Army Headband,15980
Illion Army Headband,15979
Fragmented Memory,15978
Hard Sand,15977
Black Wing,15975
Wood Double-Rail Fence,15974
Short Wood Double-Rail Fence,15973
Short Wooden Fence,15972
Riding Crop,15970
Beautiful Memorial Sheet Music,15966
Kicking Boots,15965
Bard's Lute,15964
Blue Crystal,15962
Maria's Pendant,15961
Nymph Pipe,15960
Nymph Crystal,15959
Nymph Blessing,15958
Nymph Pipe,15957
Nymph Pipe,15956
Suzanne's Shovel,15955
Suzanne's Pouch,15954
Abyssal Stone,15953
Murran's Firebomb,15952
Firesnarl Bomb,15951
Pursecutter,15950
Commander Melchius's Key,15949
Kraken Sacrifice Offering,15947
Memorial Flower,15922
Archerfish Eye,15921
Embrosia Seed,15920
Duskdown Mushroom,15919
Rafflesia Skull,15918
Felled Log,15914
Glider Barrage,15911
Purified Fruit,15910
Skysun Fish,15908
Lemondrop Fish,15907
Aquarium,15905
Bleeding Lily,15904
Tropical Fish Food,15902
Rubyshine Fish,15901
QA_TEST(nimi's test),15900
Domreo's Fireworks,15899
Rottensun's Knife,15898
Stolen Research Equipment,15897
Jade Archeum Ring,15896
Ruby Archeum Ring,15895
Sapphire Archeum Ring,15894
Wooden Barrel,15893
Icebreaker Hammer,15891
Wellwater Barrel,15890
Flamerager Dish,15889
Tainted Fruit,15888
Harpy Feather,15887
Witchcraft Evidence,15886
Corrupted Lifestone,15885
Dark Medicine,15884
Warlock's Green Elixir,15883
Warlock's Blue Elixir,15882
Warlock's Red Elixir,15881
Ynga's Letter,15879
Glider Bomb,15878
Glider Smokescreen,15877
Rocket Boots,15875
Flat Rock,15874
Flare,15869
Oil Bottle,15868
Kartur's Ring Fragment,15866
Guardian's Orb,15865
Heart Firework,15864
Dragon Firework,15863
Meteor Fragment,15861
Halcyona Kelp,15860
Chorvas's Net,15859
Bone Key,15858
Gargoyle Tooth,15856
Golden Tiger Leather,15855
Lizard Heart,15854
Viper's Bane Leaves,15853
Rommell's Wood Bed,15851
Sharp Bone Chip,15850
NPC Weapon Packs - 몬스터 - 해적 양손둔기,15847
NPC Weapon Packs - 몬스터 - 해적 단검,15846
NPC Weapon Packs - 몬스터 - 해적선장 한손도,15845
